,任务号码,任务gps 纬度,任务gps经度,任务标价,任务执行情况,x,y,label,dis,around,xinyu,renwu,ingai,change,α
514,A0515,23.0147858347414,113.685852854091,68.5,1,15.156133515534401,3.5790229528384607,2,7.1276293784480265,0,0.0,2,69.96146560903273,1.4614656090327287,0.0
515,A0516,22.7813971598431,113.767262814975,66.0,1,23.475356268947507,-22.327119960872896,2,28.759070175347695,1,0.3622,2,71.7152437543785,5.7152437543785055,33.0
516,A0517,23.0517083437427,113.842971110415,69.5,1,31.211930113319575,7.677421451982799,2,9.58912610331236,0,0.0,1,70.73030834047161,1.230308340471609,0.0
517,A0518,22.9914280505848,113.772501843648,67.5,1,24.01072867385915,0.9863089114560637,2,5.861363292765959,0,0.0,2,69.8576317900068,2.3576317900068062,0.0
518,A0519,23.0782913463907,113.798738433932,69.0,1,26.691826127936455,10.628134745910756,2,6.547610519839058,10,20.2553,1,70.2809040626268,1.280904062626803,690.0
519,A0520,23.0628645421618,113.798758391046,66.5,1,26.693865530424908,8.915759476503045,2,5.591725949118777,3,2.0,2,69.77552152782773,3.2755215278277348,99.75
520,A0521,23.0553868990725,113.770091056211,65.5,1,23.764372116482683,8.085741093590475,2,2.6706286077800168,504,20594.5615,3,58.94899154583796,-6.551008454162037,11004.0
521,A0522,22.8001634735636,114.062761463402,70.0,1,53.672141194313916,-20.24405913789724,3,20.0118210831848,6,19.9231,2,70.89796932882115,0.8979693288211479,210.0
522,A0523,23.0484554136479,113.549906052461,75.0,1,1.2638319704508134,7.316346211460086,2,20.46897890993753,2,19.9231,1,71.58245627061487,-3.4175437293851303,150.0
523,A0524,22.8210452694299,113.809035656989,65.0,1,27.744091617595398,-17.926179796738122,2,25.04152541533213,4,39.8462,5,69.64940508405724,4.649405084057236,52.0
524,A0525,22.7958978994958,113.797833496682,68.0,1,26.599351270083037,-20.717537859423203,2,27.532713239495806,1,2.0,1,72.18168248563866,4.18168248563866,68.0
525,A0526,23.0606086523514,113.737400338018,66.5,1,20.423732179263094,8.665355707548702,2,2.6250176420345013,42,253.3966,3,68.18525144664683,1.6852514466468307,931.0
526,A0527,23.0178395430925,113.823368605583,69.0,1,29.20876486853367,3.9179845798105575,2,7.890685364933023,26,183.2365,1,70.07103619992452,1.0710361999245208,1794.0
527,A0528,23.0582848424311,113.814796412968,67.0,1,28.332778944022444,8.407412806395179,2,6.925573385776107,3,2.0,2,69.88489701763363,2.8848970176336337,100.5
528,A0529,22.9693645389803,113.896613801214,69.5,1,36.69363639352876,-1.4627408766434655,2,16.909906725503454,0,0.0,1,71.33061235149128,1.8306123514912827,0.0
529,A0530,23.0146520620935,113.768067630237,65.5,1,23.557599736051852,3.56417418892163,2,3.365316074308221,67,822.7761,2,68.31295591809327,2.812955918093266,2194.25
530,A0531,22.9952256500461,113.800023321624,71.0,1,26.823127836065918,1.4078424516600414,2,7.129614110237992,0,0.0,1,70.52862835703952,-0.4713716429604773,0.0
531,A0532,23.0586652539435,113.832168844729,68.0,1,30.1080546967548,8.449638484271478,2,8.64860237299511,0,0.0,3,69.5191853945856,1.5191853945856053,0.0
532,A0533,22.9874480584181,113.725147041239,68.0,1,19.171576985213893,0.544529780952157,2,6.362160719242514,22,127.0933,2,69.45869717897789,1.4586971789778858,748.0
533,A0534,22.9931322469322,113.732371574368,67.0,1,19.909846599115827,1.1754747060171482,2,5.505389146493872,10,71.3259,2,69.62844191001248,2.6284419100124836,335.0
534,A0535,23.0287129725023,113.804578898355,66.0,1,27.288658800385125,5.124935244298587,2,5.71636146088803,9,19.9231,2,69.66574163979281,3.665741639792813,297.0
535,A0536,22.9741748502627,113.734588322874,67.5,1,20.13637446388159,-0.9287963242972808,2,7.474397327325658,2,1.9923,2,69.94990058084069,2.4499005808406906,67.5
536,A0537,22.9413278534327,113.676795108485,66.0,1,14.230529295586013,-4.5748129724271855,2,13.263532391865109,183,69936.81589999999,4,65.67060965613294,-0.3293903438670611,3019.5
537,A0538,22.8433968694871,113.255757350605,66.0,0,-28.79500292880845,-15.445152190388633,1,27.345496257421917,7,2.0,4,70.3453306931086,4.345330693108593,115.5
538,A0539,23.0616798513549,113.810219858108,67.0,1,27.86510424045934,8.78425879693695,2,6.607616258055105,3,2.0,2,69.85882453316052,2.858824533160515,100.5
539,A0540,23.1793488547003,112.899403058306,70.0,1,-65.21058039105887,21.84551816827652,1,25.87057397237845,0,0.0,1,72.06538706573504,2.065387065735038,0.0
540,A0541,23.1745526562453,113.068851324902,75.0,1,-47.89478930499779,21.313140139771445,1,14.450667217857118,0,0.0,1,71.12895471186428,-3.8710452881357185,0.0
541,A0542,23.176777556242,112.87840230232,70.0,1,-67.3566318710076,21.560104039405275,1,27.53447017588231,0,0.0,2,71.63482655442235,1.6348265544223466,0.0
542,A0543,23.1694339716979,112.907385715472,70.0,1,-64.39483865126516,20.74496615500989,1,24.585558122915167,0,0.0,3,70.82601576607905,0.8260157660790526,0.0
543,A0544,23.2615298960726,113.024751811431,75.0,1,-52.40128546220765,30.967613760601584,0,0.0,2,1.9923,2,69.33699999999999,-5.663000000000011,75.0
544,A0545,23.1686518599911,112.893812550085,70.0,1,-65.78187022697456,20.65815175555535,1,25.71995755701414,14,271.4754,2,71.20603651967515,1.206036519675152,490.0
545,A0546,23.1632181205162,112.914899704195,70.0,1,-63.62698978763208,20.055006673841156,1,23.56745338184796,0,0.0,1,71.87653117731153,1.8765311773115343,0.0
546,A0547,23.0705795085387,112.84454078101,75.0,1,-70.8169152993307,9.772120744338778,1,27.223087887506146,1,0.365,1,72.15629320677552,-2.8437067932244844,75.0
547,A0548,22.9042229182472,112.901982569526,75.0,1,-64.94698207703173,-8.69346077801768,1,26.715150393113554,6,3.9846,2,71.4476423322353,-3.5523576677646957,225.0
548,A0549,23.038668502773,113.2034172001,70.0,1,-34.14360359474656,6.229999104346085,1,9.628739558582938,5,19.9231,3,69.49955664380381,-0.5004433561961861,116.66666666666667
549,A0550,23.2030049778886,113.171393135087,69.5,1,-37.41611874424494,24.47134784217776,0,0.0,2,1.9923,2,69.33699999999999,-0.16300000000001091,69.5
550,A0551,23.1701889270547,112.906063634338,70.0,1,-64.52994112929674,20.828766199614744,1,24.74452344245126,0,0.0,3,70.839050922281,0.8390509222810039,0.0
551,A0552,22.8779429180473,113.226557750351,70.5,1,-31.778888146118348,-11.610540800206625,1,22.508157338119705,0,0.0,2,71.22266890172581,0.722668901725811,0.0
552,A0553,23.1882857509082,113.205158375788,68.0,1,-33.96567415903647,22.83751364735334,0,0.0,1,1.9923,1,69.924,1.9240000000000066,68.0
553,A0554,23.1176526030152,113.177420842311,66.5,1,-36.80015187060642,14.997234231230141,0,0.0,7,21.9154,2,69.237,2.7369999999999948,232.75
554,A0555,23.1465983899744,113.110448529325,67.5,1,-43.64400222984775,18.210216583701566,1,10.722519251325984,2,0.8398,5,68.51524657860872,1.0152465786087248,27.0
555,A0556,23.1223276296192,113.191485208337,67.0,1,-35.362924870551865,15.5161621842743,0,0.0,2,1.9923,1,69.904,2.9039999999999964,134.0
556,A0557,23.1673058447853,112.902415982172,70.0,1,-64.90269196428511,20.50874406771145,1,24.89036597152886,14,271.4754,4,70.00401000966536,0.004010009665364578,245.0
557,A0558,23.1043540831342,113.199121080051,66.5,1,-34.58262087561721,13.521098524439406,0,0.0,0,0.0,1,69.944,3.4440000000000026,0.0
558,A0559,23.1858571842096,113.092755151871,75.0,1,-45.452075181875465,22.567942743808626,0,0.0,2,1.9923,1,69.904,-5.096000000000004,150.0
559,A0560,23.0667704175712,113.142195274851,66.5,1,-40.399826150423124,9.349311646946212,1,3.7801342835748235,0,0.0,2,69.68697101125314,3.186971011253135,0.0
560,A0561,23.0440368254211,112.921450878294,71.5,1,-62.957530227227146,6.825882918285092,1,19.279059268067783,0,0.0,2,70.95788285998155,-0.5421171400184477,0.0
561,A0562,22.8366157391784,113.000031758026,73.0,1,-54.927409151734174,-16.197857654654626,1,26.21627702854904,0,0.0,1,72.09373471634102,-0.906265283658982,0.0
562,A0563,23.0070736517263,113.008964017539,73.5,1,-54.014628261373055,2.722970638162593,1,11.371229768794674,0,0.0,1,70.87644084104116,-2.623559158958841,0.0
563,A0564,22.9534378642144,112.971287414513,75.0,1,-57.86477202463834,-3.230601775658407,1,17.771123087267817,0,0.0,1,71.40123209315597,-3.5987679068440315,0.0
564,A0565,23.0782653874698,113.041381325849,70.0,1,-50.70192787473066,10.625253305690762,1,7.681995816634245,0,0.0,1,70.57392365696401,0.5739236569640127,0.0
565,A0566,23.1136000139085,113.015288870752,73.5,1,-53.368296262312455,14.547396840386536,1,11.979588708468253,0,0.0,1,70.9263262740944,-2.573673725905607,0.0
566,A0567,23.038668502773,113.2034172001,70.0,1,-34.14360359474656,6.229999104346085,1,9.628739558582938,5,19.9231,3,69.49955664380381,-0.5004433561961861,116.66666666666667
567,A0568,23.0695963041142,113.156188978369,66.0,1,-38.969820098985345,9.66298505321926,1,5.197115643457025,12,55.5474,2,69.56316348276347,3.5631634827634713,396.0
568,A0569,22.903113126007,112.892336616166,73.0,1,-65.93269480554112,-8.816647716679896,1,27.57860730118195,0,0.0,4,70.50444579869692,-2.4955542013030794,0.0
569,A0570,23.0636965078897,113.135579080501,66.5,1,-41.07593008143922,9.008107672299662,1,3.0238815528975405,8,19.9231,3,68.8979582873376,2.3979582873376017,177.33333333333334
570,A0571,22.9105595649827,112.884142464646,75.0,1,-66.77004899451121,-7.99009299037699,1,27.78958809882796,0,0.0,1,72.2227462241039,-2.7772537758960993,0.0
571,A0572,23.0386304064782,113.170454746287,66.5,1,-37.51201199086602,6.2257704156235185,1,6.305412749119731,19,236.2993,1,70.08104384542783,3.5810438454278284,1263.5
572,A0573,23.0657334258076,113.132115298896,66.5,1,-41.429891321910546,9.23420556118679,1,2.856099394882457,8,19.9231,2,69.45120015038036,2.951200150380359,266.0
573,A0574,23.1566635900953,112.904940835095,70.0,1,-64.64467914057188,19.3274537971213,1,24.06829695180087,7,41.8386,1,71.77760035004768,1.7776003500476776,490.0
574,A0575,23.0705953200904,113.057661099931,66.0,0,-49.03830998949024,9.773875826577669,1,5.816556231095824,13,83.6772,4,68.45995761094984,2.459957610949843,214.5
575,A0576,23.0723987956829,113.089683174299,67.5,1,-45.76599826250954,9.9740616173451,1,3.2391303418187434,0,0.0,2,69.64260868802913,2.142608688029128,0.0
576,A0577,23.0379121696856,113.156351582446,65.5,1,-38.95320371049274,6.146046131644848,1,4.923005863525404,52,351.44239999999996,2,68.74068648080907,3.2406864808090745,1703.0
577,A0578,22.8962453837208,112.88832892405,73.5,1,-66.34223785258483,-9.578967110448122,1,28.362045742523456,5,2.0,3,71.03568775088694,-2.464312249113064,122.5
578,A0579,23.3355556593312,113.307528712027,67.5,1,-23.504526392027575,39.184473482306196,0,0.0,25,147.3623,1,69.444,1.9440000000000026,1687.5
579,A0580,23.0723987956829,113.089683174299,67.5,1,-45.76599826250954,9.9740616173451,1,3.2391303418187434,0,0.0,2,69.64260868802913,2.142608688029128,0.0
580,A0581,23.0681764740523,112.970763459859,72.5,1,-57.91831455717342,9.505383916348514,1,14.370811892696654,6,19.9231,1,71.00240657520112,-1.497593424798879,435.0
581,A0582,23.0437280570501,113.147041134516,66.0,1,-39.904631391119324,6.791609629104176,1,3.8486954643640123,11,23.9154,2,69.47259302807784,3.4725930280778385,363.0
582,A0583,23.0396461884037,113.154622038916,65.5,1,-39.129944464714825,6.338522209353933,1,4.702493967760203,52,351.44239999999996,3,68.15560450535634,2.6556045053563366,1135.3333333333333
583,A0584,22.9879600740101,113.017085872534,70.0,1,-53.184661999989245,0.6013635116642781,1,11.729221735504678,24,123.5234,2,69.85879618231138,-0.1412038176886199,840.0
584,A0585,23.0968614013705,113.041882016009,73.0,1,-50.65076272336325,12.689410848668633,1,8.68972323041101,0,0.0,1,70.65655730489371,-2.3434426951062903,0.0
585,A0586,23.0147948092885,113.165181581555,68.0,1,-38.050872734006305,3.580019127566576,1,6.860658405750459,0,0.0,1,70.50657398927154,2.506573989271544,0.0
586,A0587,22.8245226834435,112.683258303145,75.0,1,-87.29825056852651,-17.540186841228273,1,50.280151299728544,0,0.0,1,74.06697240657775,-0.9330275934222527,0.0
587,A0588,23.0411249226136,113.137340153956,65.5,0,-40.89596730786478,6.502661706652891,1,2.9624646211237513,130,1962.3313999999998,1,67.58692209893215,2.086922098932149,8515.0
588,A0589,23.0002230812856,113.108061364898,67.0,0,-43.88794476957535,1.962557319244791,1,5.5287884163419045,0,0.0,1,70.39736065014004,3.397360650140044,0.0
589,A0590,22.9011991118098,112.885001154883,73.0,1,-66.68230008417915,-9.0291032925692,1,28.310091714215492,5,2.0,3,71.03142752056567,-1.9685724794343287,121.66666666666667
590,A0591,23.0067591551232,113.129028721165,65.0,1,-41.74530638182533,2.688061515218159,1,5.17867204055878,40,167.85039999999998,4,67.86765110732581,2.8676511073258126,650.0
591,A0592,23.0348060377823,113.088038588012,66.0,1,-45.934057299882824,5.801265490378388,1,2.8072953303313293,36,425.5539,3,68.32019821708717,2.3201982170871673,792.0
592,A0593,23.0348960488659,113.090144599704,66.0,0,-45.71884554696156,5.811256720657983,1,2.63204423506459,36,425.5539,3,68.3058276272753,2.305827627275306,792.0
593,A0594,23.0057363854141,112.970789906871,75.0,0,-57.91561195688179,2.574534077508172,1,15.050342386550566,0,0.0,1,71.17812807569715,-3.8218719243028545,0.0
594,A0595,23.0390570488889,113.07259701903,66.0,0,-47.51201963555424,6.273127723210997,1,4.010548168658466,16,39.8462,1,69.95286494983,3.9528649498300013,1056.0
595,A0596,22.9408169212329,113.062678084999,72.5,0,-48.52562805378955,-4.631526446604816,1,13.048480126725984,0,0.0,1,71.01397537039153,-1.4860246296084654,0.0
596,A0597,23.0407652953817,113.111573746807,65.0,0,-43.52901710054496,6.462743083911821,1,1.0375910140060416,29,144.845,4,67.74808246314849,2.748082463148492,471.25
597,A0598,23.0387395974308,113.10737208987,65.5,0,-43.9583812669536,6.237890611362079,1,1.2784278192906828,12,41.8385,4,68.10783108118184,2.6078310811818426,196.5
598,A0599,23.0042101659913,113.070423194968,66.5,0,-47.734161083629125,2.4051237215773646,1,6.495391195746378,8,19.5432,2,69.7496220780512,3.2496220780512033,266.0
599,A0600,23.0488614986084,113.071886353372,66.0,0,-47.5846420253447,7.361421642075474,1,3.896854586802578,16,39.8462,1,69.94354207611782,3.943542076117822,1056.0
600,A0601,23.0342933071827,113.064006671661,66.0,0,-48.389860780738964,5.744352393822886,1,5.012964762562127,19,41.8462,2,69.4080631105301,3.408063110530094,627.0
601,A0602,23.0304158077439,113.121425020467,65.5,0,-42.52232284479928,5.313949956116012,1,2.4675277325877913,55,427.7535,4,67.3453372740722,1.8453372740721932,900.625
602,A0603,23.020849501249,113.139314774692,66.0,0,-40.69418229804712,4.252089935182102,1,4.409505290388203,29,318.7701,2,69.15857943381182,3.1585794338118234,957.0
603,A0604,22.9908324994785,113.072310229606,68.0,0,-47.541326431376696,0.920202738656684,1,7.613622136681768,0,0.0,1,70.56831701520791,2.56831701520791,0.0
604,A0605,23.0263055575238,113.14034911869,66.0,0,-40.588483461816466,4.857712181684761,1,4.066415080766028,48,434.0182,2,68.75044603662282,2.7504460366228187,1584.0
605,A0606,23.0433406482801,113.105616652684,65.5,0,-44.137768074431584,6.748607255634276,1,0.8643154016316394,4,21.9154,4,68.23387386293379,2.733873862933791,65.5
606,A0607,23.0299148275537,113.057659469996,66.0,0,-49.03847655132354,5.25834115500383,1,5.7946880588660745,11,21.9231,2,69.63216442082701,3.63216442082701,363.0
607,A0608,23.0128103543391,113.12023264297,66.0,0,-42.64417100558984,3.359744628183062,1,4.258429277480889,6,12.9003,3,69.03919120075344,3.039191200753436,132.0
608,A0609,23.0451643289461,113.121004643132,65.5,0,-42.56528088890605,6.951035809560267,1,1.246088852879751,34,162.7758,2,68.79917928593613,3.299179285936134,1113.5
609,A0610,23.0024026000191,113.06518692922,67.0,0,-48.26925114730961,2.2044838986631525,1,6.991738861036513,8,19.5432,2,69.79032258660499,2.7903225866049866,268.0
610,A0611,23.0300435166782,113.1298659419,65.5,0,-41.6597514237765,5.2726256478235065,1,3.0047003917799744,78,722.8297,3,67.49638543212596,1.9963854321259618,1703.0
611,A0612,22.914524735596,113.67609750868,70.0,1,14.159242095500629,-7.549959052300846,2,15.843473436640501,0,0.0,1,71.24316482180453,1.2431648218045268,0.0
612,A0613,22.8561568247489,114.153990724557,70.0,1,62.99479086686697,-14.0287971563289,3,27.58277994885466,1,0.0916,2,71.61878795580608,1.6187879558060843,35.0
613,A0614,23.0094440004859,113.092542767296,66.0,0,-45.47377860206744,2.9860793504779792,1,4.842302523098678,23,168.3546,3,68.7470688068941,2.747068806894106,506.0
614,A0615,22.9799456310705,114.00208465958,67.0,1,47.47162418780734,-0.2882396546314041,2,26.60885647068889,15,202.0799,1,71.8259262305965,4.825926230596494,1005.0
615,A0616,23.0103936002526,113.146297253114,66.0,0,-39.98064807283956,3.0914849245815503,1,5.752010792795974,33,199.35000000000002,1,69.75566488500928,3.7556648850092813,2178.0
616,A0617,23.0057602389096,113.135566462902,65.5,0,-41.07721946440335,2.577181815508542,1,5.562364218058046,52,215.66589999999997,2,68.79311386588076,3.2931138658807555,1703.0
617,A0618,22.9436279752327,113.675682632569,65.5,1,14.11684621734327,-4.319499452627056,2,13.118977568349258,116,67999.3868,4,66.99875616060464,1.4987561606046427,1899.5
618,A0619,23.0804329753525,113.96781959271,70.0,1,43.97010274182185,10.865855560670745,2,22.706778239960187,5,19.9231,1,71.70595581567675,1.7059558156767451,350.0
619,A0620,22.9322496901802,113.940333894816,69.0,1,41.161359919319345,-5.582489093454697,2,22.833176016886565,5,19.9231,1,71.71632043338471,2.716320433384709,345.0
620,A0621,22.7933995909888,114.160893619398,70.0,1,63.700192505708365,-20.99485010370026,3,21.37133869682674,1,0.3636,2,71.10944977313979,1.1094497731397865,35.0
621,A0622,22.8001848760928,113.78268970834,67.0,1,25.05181891434144,-20.241683457156086,2,26.828265595026494,22,2296.9002,1,71.70391777879217,4.703917778792174,1474.0
622,A0623,22.9789226838562,113.956267034415,70.0,1,42.78955548710951,-0.40178679541857676,2,22.141732977249024,11,41.8385,1,71.53962210413442,1.5396221041344234,770.0
623,A0624,22.8311081741368,113.780171847827,69.0,1,24.794520639754673,-16.809197374271918,2,23.391087801934678,0,0.0,1,71.86206919975865,2.8620691997586505,0.0
624,A0625,22.7283175842834,114.196704294559,72.0,1,67.3596585020007,-28.21895284799957,3,17.669310745261175,7,19.9231,1,71.25288348111143,-0.7471165188885749,504.0
625,A0626,22.7810824907836,114.057401414561,70.0,1,53.124401829336506,-22.362048226477267,3,17.926446869101834,0,0.0,2,70.84696864326635,0.8469686432663508,0.0
626,A0627,22.7963311816439,114.063232639014,70.0,1,53.720290276191484,-20.66944354098394,3,19.58497442046201,0,0.0,2,70.98296790247788,0.9829679024778812,0.0
627,A0628,22.8210452694299,113.809035656989,65.0,1,27.744091617595398,-17.926179796738122,2,25.04152541533213,4,39.8462,5,69.64940508405724,4.649405084057236,52.0
628,A0629,23.0488373689981,113.855765592247,70.0,1,32.51938860143497,7.358743255332264,2,10.852530739925374,0,0.0,1,70.83390752067389,0.8339075206738897,0.0
629,A0630,22.8197357594223,113.809330215857,65.0,1,27.77419236706547,-18.071535407581493,2,25.18985216109911,2,19.9231,5,69.70156787721012,4.701567877210124,26.0
630,A0631,22.922770135563,113.668950192994,66.0,1,13.428863274099358,-6.634719655963991,2,15.424785515853179,7,21.9154,2,70.50183241229996,4.501832412299962,231.0
631,A0632,22.8387027978275,113.706687858337,68.5,1,17.285246949673432,-15.96619414460421,2,22.77813978239572,2,16.6889,2,71.20480746215644,2.704807462156438,68.5
632,A0633,23.0312877339999,113.833431230766,67.5,1,30.237056977661833,5.410733770532008,2,8.580445443611394,0,0.0,2,70.08059652637613,2.5805965263761266,0.0
633,A0634,22.9988913711559,113.620642866499,66.5,1,8.49237386457324,1.8147374948479538,2,13.984313832811756,0,0.0,2,70.52371373429055,4.023713734290553,0.0
634,A0635,22.7920915007785,114.101788080371,70.0,1,57.66024186838038,-21.14004811704331,3,19.376389993414488,0,0.0,2,70.96586397945998,0.9658639794599821,0.0
635,A0636,22.9692111907922,113.763837072117,71.5,1,23.125282179460886,-1.4797625255225384,2,7.983771724235,12,21.9154,1,70.35866928138728,-1.1413307186127213,858.0
636,A0637,22.7678133746856,114.042169117525,70.0,1,51.56782483663728,-23.834920113355448,3,16.651949440766046,0,0.0,1,71.30945985414282,1.3094598541428155,0.0
637,A0638,23.0502978766506,113.756615851938,65.5,1,22.387351113430967,7.520859604759696,2,1.328030581202372,227,10293.9733,2,64.94589850765858,-0.5541014923414167,7434.25
638,A0639,22.8188764003867,113.677415476473,65.5,1,14.293924234304404,-18.16692426053325,2,25.640991730621995,5,63.761700000000005,5,69.678561321911,4.178561321911005,65.5
639,A0640,22.8824543531031,114.006817471989,75.0,1,47.95526673293271,-11.109771509012802,3,29.839336882425407,6,19.9231,1,72.27082562435888,-2.729174375641122,450.0
640,A0641,22.7406896029042,114.16644492377,70.0,1,64.26747612974195,-26.845658781090567,3,16.63132497581907,6,19.9231,1,71.18776864801715,1.1877686480171548,420.0
641,A0642,22.9654733746607,114.154279241422,75.0,1,63.02427418858797,-1.8946601161191658,3,39.30277556758315,3,1.9923,2,72.53982759654181,-2.4601724034581878,112.5
642,A0643,22.6979684232862,114.178714153794,68.0,1,65.52125953012931,-31.587709718688842,3,14.082593705456288,4,19.9231,2,70.45177268384741,2.451772683847409,136.0
643,A0644,22.9692050712888,114.17415507996,75.0,1,65.05537119948185,-1.48044179039994,3,40.19650459861027,2,1.9923,1,73.20011337708604,-1.7998866229139594,150.0
644,A0645,23.0350410631997,113.856110740986,69.0,1,32.5546590918225,5.827353311709757,2,10.857338963903535,0,0.0,1,70.83430179504009,1.8343017950400906,0.0
645,A0646,23.02874532138,113.831151892824,67.5,1,30.00413314544408,5.128525969723199,2,8.386420636845376,26,183.2365,2,69.54468649222132,2.0446864922213166,877.5
646,A0647,23.1021459843495,113.803077113899,69.5,1,27.135192574858166,13.275999559337809,2,8.77519379250471,0,0.0,1,70.6635658909854,1.1635658909853959,0.0
647,A0648,23.0230261000922,113.841660492557,68.0,1,31.077999058853088,4.493692406777239,2,9.554330374989053,3,1.9923,3,69.5334550907491,1.5334550907491007,68.0
648,A0649,22.8442148547205,114.174437866534,70.0,1,65.08426894707038,-15.354355829481204,3,27.079618212284693,6,20.2945,4,70.34352869340734,0.34352869340733605,105.0
649,A0650,23.0637715622437,113.834619040379,68.5,1,30.35843834981697,9.016438705593984,2,9.040782542580464,0,0.0,3,69.5513441684916,1.051344168491596,0.0
650,A0651,23.0284963036582,113.848423024468,68.0,1,31.769057115310083,5.100885002603476,2,10.13850761621679,0,0.0,3,69.64135762452977,1.6413576245297747,0.0
651,A0652,22.8448561052026,114.17280891256,70.0,1,64.9178073640201,-15.283177025968417,3,27.080036461973137,6,20.2945,5,69.7765629898818,-0.22343701011820372,84.0
652,A0653,23.0263155095615,113.842256654806,67.5,1,31.138920431283697,4.858816857869527,2,9.549222932870999,0,0.0,3,69.59303628049543,2.0930362804954257,0.0
653,A0654,22.8576093516002,113.053125232022,70.5,1,-49.50182692409219,-13.867566675834706,1,22.132119433809205,0,0.0,2,71.19183379357236,0.6918337935723571,0.0
654,A0655,22.9879600740101,113.017085872534,69.0,1,-53.184661999989245,0.6013635116642781,1,11.729221735504678,24,123.5234,2,69.85879618231138,0.8587961823113801,828.0
655,A0656,22.8485100847874,113.187029876878,70.5,1,-35.81821184582156,-14.877585292055535,1,23.710182055154107,0,0.0,1,71.88823492852264,1.3882349285226354,0.0
656,A0657,22.884598405881,113.218275910739,68.0,0,-32.625203115345826,-10.871781650665831,1,21.43595556531398,0,0.0,3,70.56774835635575,2.56774835635575,0.0
657,A0658,22.9138948968317,113.22408782342,74.0,0,-32.031288123965204,-7.61987115513822,1,19.083064480074125,31,59.0095,1,70.88881128736608,-3.1111887126339184,2294.0
658,A0659,22.9652963044555,113.246073168058,71.5,0,-29.784622269222165,-1.9143149088964364,1,16.785549616711624,0,0.0,1,71.32041506857036,-0.1795849314296447,0.0
659,A0660,22.8785231192173,113.055362279538,75.0,0,-49.273224718741325,-11.546138470336722,1,19.835948474700636,0,0.0,2,71.00354777492545,-3.996452225074549,0.0
660,A0661,22.8785231192173,113.055362279538,75.0,0,-49.273224718741325,-11.546138470336722,1,19.835948474700636,0,0.0,2,71.00354777492545,-3.996452225074549,0.0
661,A0662,22.709901727628,113.168230689167,75.0,1,-37.73928671740695,-30.263112936748776,1,38.21701351950129,0,0.0,2,72.5107951085991,-2.4892048914009024,0.0
662,A0663,23.0097420550132,113.085522754975,65.5,0,-46.19114838822,3.0191634030081715,1,5.121057423731123,23,168.3546,3,68.76992670874596,3.269926708745956,502.1666666666667
663,A0664,22.803630662197,113.252398406643,72.5,1,-29.138250889287338,-19.859201199589727,1,30.97752215305662,0,0.0,1,72.48415681655065,-0.01584318344934843,0.0
664,A0665,22.7203633425375,113.155094249377,75.0,1,-39.08168963239604,-29.10187368179442,1,36.87870522497385,8,1.9923,1,72.80805382844787,-2.1919461715521322,600.0
665,A0666,22.8572715949298,113.267790531992,68.0,1,-27.565341161332526,-13.90505766624922,1,26.78905611092417,5,2.0,1,72.04070260109579,4.040702601095788,340.0
666,A0667,22.7678996653103,113.292417323319,70.0,1,-25.048747853506118,-23.82534185401366,1,36.44177227687073,24,23.4954,1,72.4522253267034,2.452225326703399,1680.0
667,A0668,22.8469006321086,113.27797488925,68.0,1,-26.52460934289636,-15.056234539402283,1,28.335107646829886,64,199.24370000000002,1,70.98747882704005,2.98747882704005,4352.0
668,A0669,22.9095333434673,113.180925088087,70.0,1,-36.442055626895055,-8.10400357858671,1,17.194025954151236,0,0.0,1,71.3539101282404,1.3539101282404005,0.0
669,A0670,22.9301721211053,113.218367086951,72.5,1,-32.61588588672558,-5.813099260768496,1,17.30740279770638,0,0.0,1,71.36320702941192,-1.1367929705880755,0.0
670,A0671,22.8663634695488,113.138382886031,70.0,1,-40.78941130034683,-12.895859583539917,1,20.58897413949269,9,19.9231,2,70.88529587943839,0.8852958794383881,315.0
671,A0672,22.8573761736994,113.053481894344,70.5,0,-49.46537986930563,-13.893449422823458,1,22.14756239353719,0,0.0,2,71.19310011627005,0.6931001162700454,0.0
672,A0673,22.8225054564589,113.241833078018,70.0,1,-30.217913885558236,-17.764099036519113,1,28.620812053987702,3,0.3707,2,71.66390658842698,1.6639065884269826,105.0
673,A0674,22.8821412994344,113.217936898324,68.5,0,-32.659846539392596,-11.144520466238298,1,21.652341271881497,0,0.0,4,70.01849198429427,1.518491984294272,0.0
674,A0675,23.038668502773,113.2034172001,70.0,1,-34.14360359474656,6.229999104346085,1,9.628739558582938,5,19.9231,3,69.49955664380381,-0.5004433561961861,116.66666666666667
675,A0676,22.8527143126952,113.256555405219,67.5,1,-28.71345032724426,-14.410915994289851,1,26.530090785864278,5,2.0,2,71.45246744444087,3.9524674444408703,168.75
676,A0677,23.1282410171152,113.013931250855,71.0,1,-53.50703041984093,16.172548196330425,1,13.107334493247363,11,20.4029,3,69.66480142844628,-1.3351985715537182,260.3333333333333
677,A0678,23.1010323160045,113.211687200944,67.0,1,-33.298498420330354,13.15238237304252,0,0.0,1,0.354,1,69.924,2.9240000000000066,67.0
678,A0679,22.8057463245352,113.275591790733,72.0,1,-26.768136390336004,-19.624362680049707,1,31.959553582819282,0,0.0,1,72.56468339379119,0.564683393791185,0.0
679,A0680,23.1463183060349,113.105092598317,68.0,1,-44.19132079656383,18.179127266416984,1,10.703086712873267,2,0.8398,4,69.0806531104556,1.0806531104556,34.0
